"CdStationMesureEauxSurface";"CdSupport";"CdFractionAnalysee";"CdPrelevement";"DatePrel";"HeurePrel";"DateAna";"HeureAna";"CdParametre";"RsAna";"CdUniteMesure";"CdRqAna";"CdInsituAna";"ProfondeurPrel";"CdDifficulteAna";"LdAna";"LqAna";"LsAna";"IncertAna";"CdMetFractionnement";"CdMethode";"RdtExtraction";"CdMethodeExtraction";"CdAccreAna";"AgreAna";"CdStatutAna";"CdQualAna";"CommentairesAna";"ComResultatAna";"CdRdd";"CdProducteur";"CdPreleveur";"CdLaboratoire";"source"
4216000;3;3;"20181212103951-PC-56114";"1998-02-17";"09:35:00";"1998-02-17";"09:35:00";1340;52,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103952-PC-56115";"1992-03-18";"11:00:00";"1992-03-18";"11:00:00";1340;34,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103952-PC-56116";"1996-04-25";"09:10:00";"1996-04-25";"09:10:00";1340;27,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103952-PC-56118";"1993-04-07";"12:00:00";"1993-04-07";"12:00:00";1340;32,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103953-PC-56119";"1998-04-07";"09:15:00";"1998-04-07";"09:15:00";1340;22,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212103953-PC-56120";"1994-11-07";"11:30:00";"1994-11-07";"11:30:00";1340;18,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103954-PC-56122";"1997-11-04";"09:10:00";"1997-11-04";"09:10:00";1340;1,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103954-PC-56123";"1998-05-05";"09:15:00";"1998-05-05";"09:15:00";1340;26;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103955-PC-56124";"1999-06-08";"10:35:00";"1999-06-08";"10:35:00";1340;26,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212103955-PC-56125";"1991-04-03";"09:30:00";"1991-04-03";"09:30:00";1340;45,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103956-PC-56126";"1997-04-22";"09:15:00";"1997-04-22";"09:15:00";1340;33,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103956-PC-56127";"1998-03-24";"10:15:00";"1998-03-24";"10:15:00";1340;35,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103956-PC-56128";"1993-01-27";"08:45:00";"1993-01-27";"08:45:00";1340;50,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103956-PC-56129";"1994-10-05";"09:15:00";"1994-10-05";"09:15:00";1340;19,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103957-PC-56131";"1992-01-08";"12:30:00";"1992-01-08";"12:30:00";1340;31,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103957-PC-56132";"1995-02-09";"09:30:00";"1995-02-09";"09:30:00";1340;37,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103958-PC-56133";"1993-02-10";"11:30:00";"1993-02-10";"11:30:00";1340;53,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103958-PC-56134";"1994-05-11";"10:35:00";"1994-05-11";"10:35:00";1340;33;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212103959-PC-56137";"1999-12-07";"14:30:00";"1999-12-07";"14:30:00";1340;28,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212103959-PC-56138";"1994-03-09";"09:15:00";"1994-03-09";"09:15:00";1340;41,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104000-PC-56139";"1993-06-09";"12:10:00";"1993-06-09";"12:10:00";1340;21,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104000-PC-56141";"1998-08-04";"09:00:00";"1998-08-04";"09:00:00";1340;16,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104001-PC-56142";"1993-08-11";"09:00:00";"1993-08-11";"09:00:00";1340;20,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104001-PC-56144";"1992-04-15";"09:15:00";"1992-04-15";"09:15:00";1340;24,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104001-PC-56145";"1991-04-17";"11:30:00";"1991-04-17";"11:30:00";1340;35,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104002-PC-56146";"1992-11-04";"13:30:00";"1992-11-04";"13:30:00";1340;17,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104002-PC-56147";"1994-02-23";"09:10:00";"1994-02-23";"09:10:00";1340;36,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104002-PC-56148";"1994-03-23";"09:15:00";"1994-03-23";"09:15:00";1340;40,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104002-PC-56149";"1994-11-23";"09:00:00";"1994-11-23";"09:00:00";1340;29,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104003-PC-56150";"1996-08-29";"09:10:00";"1996-08-29";"09:10:00";1340;4,1;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104003-PC-56151";"1992-12-16";"08:30:00";"1992-12-16";"08:30:00";1340;66,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104003-PC-56152";"1990-01-18";"09:30:00";"1990-01-18";"09:30:00";1340;51,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104004-PC-56153";"1990-01-03";"09:15:00";"1990-01-03";"09:15:00";1340;60,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104004-PC-56154";"1996-10-03";"09:30:00";"1996-10-03";"09:30:00";1340;2,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104005-PC-56156";"1992-11-18";"09:30:00";"1992-11-18";"09:30:00";1340;17,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104005-PC-56157";"1990-02-22";"10:00:00";"1990-02-22";"10:00:00";1340;52,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104005-PC-56158";"1997-02-25";"09:45:00";"1997-02-25";"09:45:00";1340;46;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104006-PC-56159";"1997-01-28";"09:30:00";"1997-01-28";"09:30:00";1340;39,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104006-PC-56160";"1993-07-07";"11:30:00";"1993-07-07";"11:30:00";1340;30,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104006-PC-56161";"1992-10-07";"12:30:00";"1992-10-07";"12:30:00";1340;31,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104007-PC-56163";"1990-04-04";"09:30:00";"1990-04-04";"09:30:00";1340;35,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104007-PC-56164";"1991-12-04";"12:30:00";"1991-12-04";"12:30:00";1340;35,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104008-PC-56165";"1993-09-08";"09:15:00";"1993-09-08";"09:15:00";1340;12,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104008-PC-56166";"1996-01-11";"09:30:00";"1996-01-11";"09:30:00";1340;41,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104008-PC-56167";"1990-07-11";"13:00:00";"1990-07-11";"13:00:00";1340;11,1;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104009-PC-56168";"1991-07-11";"14:45:00";"1991-07-11";"14:45:00";1340;11,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104009-PC-56171";"1997-12-02";"09:15:00";"1997-12-02";"09:15:00";1340;16,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104010-PC-56172";"1996-03-21";"10:00:00";"1996-03-21";"10:00:00";1340;46;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104010-PC-56173";"1990-11-21";"11:30:00";"1990-11-21";"11:30:00";1340;7,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104010-PC-56174";"1995-02-23";"09:30:00";"1995-02-23";"09:30:00";1340;31,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104011-PC-56175";"1995-11-23";"09:45:00";"1995-11-23";"09:45:00";1340;18,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104012-PC-56179";"1996-02-08";"10:00:00";"1996-02-08";"10:00:00";1340;43,1;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104012-PC-56180";"1993-12-08";"09:15:00";"1993-12-08";"09:15:00";1340;34,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104012-PC-56181";"1995-11-09";"10:00:00";"1995-11-09";"10:00:00";1340;9,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104013-PC-56182";"1993-03-10";"11:45:00";"1993-03-10";"11:45:00";1340;43,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104013-PC-56184";"1995-06-08";"09:30:00";"1995-06-08";"09:30:00";1340;25,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104014-PC-56186";"1997-07-08";"09:05:00";"1997-07-08";"09:05:00";1340;11,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104014-PC-56188";"1999-03-16";"09:30:00";"1999-03-16";"09:30:00";1340;32;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104015-PC-56190";"1991-08-07";"11:30:00";"1991-08-07";"11:30:00";1340;9,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104015-PC-56192";"1992-09-02";"11:10:00";"1992-09-02";"11:10:00";1340;6,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104016-PC-56193";"1990-12-19";"13:30:00";"1990-12-19";"13:30:00";1340;18,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104016-PC-56194";"1991-02-20";"10:15:00";"1991-02-20";"10:15:00";1340;54,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104016-PC-56195";"1998-04-21";"09:15:00";"1998-04-21";"09:15:00";1340;27;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104017-PC-56196";"1990-03-22";"09:15:00";"1990-03-22";"09:15:00";1340;40,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104017-PC-56197";"1993-11-24";"09:15:00";"1993-11-24";"09:15:00";1340;34,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104017-PC-56198";"1999-01-19";"09:30:00";"1999-01-19";"09:30:00";1340;34,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104018-PC-56199";"1999-08-03";"09:30:00";"1999-08-03";"09:30:00";1340;12,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104018-PC-56201";"1995-04-27";"09:00:00";"1995-04-27";"09:00:00";1340;33;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104019-PC-56202";"1992-08-05";"09:05:00";"1992-08-05";"09:05:00";1340;11,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104019-PC-56204";"1993-01-14";"10:00:00";"1993-01-14";"10:00:00";1340;29,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104019-PC-56205";"1993-02-24";"11:00:00";"1993-02-24";"11:00:00";1340;53;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104020-PC-56206";"1999-02-02";"09:30:00";"1999-02-02";"09:30:00";1340;53,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104020-PC-56207";"1999-03-02";"09:30:00";"1999-03-02";"09:30:00";1340;42,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104021-PC-56208";"1999-12-21";"09:40:00";"1999-12-21";"09:40:00";1340;34,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104021-PC-56209";"1996-04-04";"09:15:00";"1996-04-04";"09:15:00";1340;35,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104022-PC-56210";"1992-02-05";"13:30:00";"1992-02-05";"13:30:00";1340;31,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104022-PC-56211";"1990-08-08";"10:00:00";"1990-08-08";"10:00:00";1340;4,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104023-PC-56214";"1993-11-10";"09:00:00";"1993-11-10";"09:00:00";1340;39,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104023-PC-56215";"1992-07-01";"12:30:00";"1992-07-01";"12:30:00";1340;12,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104024-PC-56216";"1997-03-11";"09:30:00";"1997-03-11";"09:30:00";1340;51,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104024-PC-56217";"1996-08-01";"09:35:00";"1996-08-01";"09:35:00";1340;10,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104024-PC-56218";"1998-12-01";"13:00:00";"1998-12-01";"13:00:00";1340;33,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104025-PC-56219";"1996-05-02";"09:30:00";"1996-05-02";"09:30:00";1340;25,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104026-PC-56221";"1991-09-11";"12:00:00";"1991-09-11";"12:00:00";1340;2,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104026-PC-56224";"1998-12-15";"10:20:00";"1998-12-15";"10:20:00";1340;34;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104027-PC-56225";"1997-12-16";"09:45:00";"1997-12-16";"09:45:00";1340;32,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104027-PC-56226";"1990-04-18";"09:15:00";"1990-04-18";"09:15:00";1340;31,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104027-PC-56227";"1998-02-03";"09:15:00";"1998-02-03";"09:15:00";1340;56,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104028-PC-56228";"1998-03-03";"09:15:00";"1998-03-03";"09:15:00";1340;41,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;22440002802595;NA
4216000;3;3;"20181212104028-PC-56229";"1997-02-04";"09:30:00";"1997-02-04";"09:30:00";1340;39,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104028-PC-56230";"1994-01-26";"09:00:00";"1994-01-26";"09:00:00";1340;51,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104029-PC-56232";"1997-08-05";"09:30:00";"1997-08-05";"09:30:00";1340;15;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104029-PC-56234";"1991-11-06";"11:30:00";"1991-11-06";"11:30:00";1340;18,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104030-PC-56235";"1996-12-19";"13:35:00";"1996-12-19";"13:35:00";1340;37;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104030-PC-56236";"1991-03-20";"09:30:00";"1991-03-20";"09:30:00";1340;42,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104030-PC-56237";"1993-04-21";"08:45:00";"1993-04-21";"08:45:00";1340;25,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104030-PC-56238";"1996-02-22";"11:30:00";"1996-02-22";"11:30:00";1340;43,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104031-PC-56239";"1991-01-24";"09:00:00";"1991-01-24";"09:00:00";1340;65;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
4216000;3;3;"20181212104031-PC-56240";"1996-01-25";"12:30:00";"1996-01-25";"12:30:00";1340;44,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";22440002802595;22440002802595;22440002802595;NA
